line_count,file_name
1998,data-bin/wmt19-bpe10000-sentencepiece/gu-en/gu-en/valid.gu-en.en
1998,data-bin/wmt19-bpe10000-sentencepiece/gu-en/gu-en/valid.gu-en.gu
1998,data-bin/wmt19-bpe10000-subword-nmt/gu-en/en-gu/valid.en-gu.en
1998,data-bin/wmt19-bpe10000-subword-nmt/gu-en/en-gu/valid.en-gu.gu
1998,data-bin/wmt19-bpe10000-subword-nmt/gu-en/gu-en/valid.gu-en.en
1998,data-bin/wmt19-bpe10000-subword-nmt/gu-en/gu-en/valid.gu-en.gu
1998,data-bin/wmt19-bpe1000-sentencepiece/gu-en/en-gu/valid.en-gu.en
1998,data-bin/wmt19-bpe1000-sentencepiece/gu-en/en-gu/valid.en-gu.gu
1998,data-bin/wmt19-bpe1000-sentencepiece/gu-en/gu-en/valid.gu-en.en
1998,data-bin/wmt19-bpe1000-sentencepiece/gu-en/gu-en/valid.gu-en.gu
1998,data-bin/wmt19-bpe1000-subword-nmt/gu-en/en-gu/valid.en-gu.en
1998,data-bin/wmt19-bpe1000-subword-nmt/gu-en/en-gu/valid.en-gu.gu
1998,data-bin/wmt19-bpe1000-subword-nmt/gu-en/gu-en/valid.gu-en.en
1998,data-bin/wmt19-bpe1000-subword-nmt/gu-en/gu-en/valid.gu-en.gu
1998,data-bin/wmt19-bpe2500-sentencepiece/gu-en/en-gu/valid.en-gu.en
1998,data-bin/wmt19-bpe2500-sentencepiece/gu-en/en-gu/valid.en-gu.gu
1998,data-bin/wmt19-bpe2500-sentencepiece/gu-en/gu-en/valid.gu-en.en
1998,data-bin/wmt19-bpe2500-sentencepiece/gu-en/gu-en/valid.gu-en.gu
1998,data-bin/wmt19-bpe2500-subword-nmt/gu-en/en-gu/valid.en-gu.en
1998,data-bin/wmt19-bpe2500-subword-nmt/gu-en/en-gu/valid.en-gu.gu
1998,data-bin/wmt19-bpe2500-subword-nmt/gu-en/gu-en/valid.gu-en.en
1998,data-bin/wmt19-bpe2500-subword-nmt/gu-en/gu-en/valid.gu-en.gu
1998,data-bin/wmt19-bpe7500-sentencepiece/gu-en/en-gu/valid.en-gu.en
1998,data-bin/wmt19-bpe7500-sentencepiece/gu-en/en-gu/valid.en-gu.gu
1998,data-bin/wmt19-bpe7500-sentencepiece/gu-en/gu-en/valid.gu-en.en
1998,data-bin/wmt19-bpe7500-sentencepiece/gu-en/gu-en/valid.gu-en.gu
1998,data-bin/wmt19-bpe7500-subword-nmt/gu-en/en-gu/valid.en-gu.en
1998,data-bin/wmt19-bpe7500-subword-nmt/gu-en/en-gu/valid.en-gu.gu
1998,data-bin/wmt19-bpe7500-subword-nmt/gu-en/gu-en/valid.gu-en.en
1998,data-bin/wmt19-bpe7500-subword-nmt/gu-en/gu-en/valid.gu-en.gu
1998,data-bin/wmt19-lmvr-tuned/gu-en/en-gu/valid.en-gu.en
1998,data-bin/wmt19-lmvr-tuned/gu-en/en-gu/valid.en-gu.gu
1998,data-bin/wmt19-lmvr-tuned/gu-en/gu-en/valid.gu-en.en
1998,data-bin/wmt19-lmvr-tuned/gu-en/gu-en/valid.gu-en.gu
1998,data-bin/wmt19-sentencepiece/gu-en/en-gu/valid.en-gu.en
1998,data-bin/wmt19-sentencepiece/gu-en/en-gu/valid.en-gu.gu
1998,data-bin/wmt19-subword-nmt/gu-en/en-gu/valid.en-gu.en
1998,data-bin/wmt19-subword-nmt/gu-en/en-gu/valid.en-gu.gu
1998,data-bin/wmt19-subword-nmt/gu-en/gu-en/valid.gu-en.en
1998,data-bin/wmt19-subword-nmt/gu-en/gu-en/valid.gu-en.gu
2066,data-bin/wmt19-morsel/kk-en/en-kk/valid.en-kk.en
2066,data-bin/wmt19-morsel/kk-en/en-kk/valid.en-kk.kk
2066,data-bin/wmt19-morsel/kk-en/kk-en/valid.kk-en.en
2066,data-bin/wmt19-morsel/kk-en/kk-en/valid.kk-en.kk
2067,data-bin/wmt19-lmvr-tuned/kk-en/en-kk/valid.en-kk.en
2067,data-bin/wmt19-lmvr-tuned/kk-en/en-kk/valid.en-kk.kk
2067,data-bin/wmt19-lmvr-tuned/kk-en/kk-en/valid.kk-en.en
2067,data-bin/wmt19-lmvr-tuned/kk-en/kk-en/valid.kk-en.kk
2559,data-bin/wiki_ne_en_bpe2500_nonjoint/valid.ne-en.en
2559,data-bin/wiki_ne_en_bpe2500_nonjoint/valid.ne-en.ne
2559,data-bin/wiki_ne_en_bpe2500/valid.ne-en.en
2559,data-bin/wiki_ne_en_bpe2500/valid.ne-en.ne
2559,data-bin/wiki_ne_en_bpe5000_lowercase/valid.ne-en.en
2559,data-bin/wiki_ne_en_bpe5000_lowercase/valid.ne-en.ne
2559,data-bin/wiki_ne_en_bpe5000_nonjoint/valid.ne-en.en
2559,data-bin/wiki_ne_en_bpe5000_nonjoint/valid.ne-en.ne
2559,data-bin/wiki_ne_en_bpe5000_subwordnmt/valid.ne-en.en
2559,data-bin/wiki_ne_en_bpe5000_subwordnmt/valid.ne-en.ne
2559,data-bin/wiki_ne_en_bpe5000/valid.ne-en.en
2559,data-bin/wiki_ne_en_bpe5000/valid.ne-en.ne
2559,data-bin/wiki_ne_en_bpe7500_nonjoint/valid.ne-en.en
2559,data-bin/wiki_ne_en_bpe7500_nonjoint/valid.ne-en.ne
2559,data-bin/wiki_ne_en_bpe7500/valid.ne-en.en
2559,data-bin/wiki_ne_en_bpe7500/valid.ne-en.ne
2559,data-bin/wiki_ne_en_lmvr/valid.ne-en.en
2559,data-bin/wiki_ne_en_lmvr/valid.ne-en.ne
2559,data-bin/wiki_ne_en_morsel/valid.ne-en.en
2559,data-bin/wiki_ne_en_morsel/valid.ne-en.ne
2560,data-bin/wiki_ne_en_lmvr-tuned/valid.ne-en.en
2560,data-bin/wiki_ne_en_lmvr-tuned/valid.ne-en.ne
2898,data-bin/wiki_si_en_bpe2500_nonjoint/valid.si-en.en
2898,data-bin/wiki_si_en_bpe2500_nonjoint/valid.si-en.si
2898,data-bin/wiki_si_en_bpe2500/valid.si-en.en
2898,data-bin/wiki_si_en_bpe2500/valid.si-en.si
2898,data-bin/wiki_si_en_bpe5000_lowercase/valid.si-en.en
2898,data-bin/wiki_si_en_bpe5000_lowercase/valid.si-en.si
2898,data-bin/wiki_si_en_bpe5000_nonjoint/valid.si-en.en
2898,data-bin/wiki_si_en_bpe5000_nonjoint/valid.si-en.si
2898,data-bin/wiki_si_en_bpe5000_subwordnmt/valid.si-en.en
2898,data-bin/wiki_si_en_bpe5000_subwordnmt/valid.si-en.si
2898,data-bin/wiki_si_en_bpe5000/valid.si-en.en
2898,data-bin/wiki_si_en_bpe5000/valid.si-en.si
2898,data-bin/wiki_si_en_bpe7500_nonjoint/valid.si-en.en
2898,data-bin/wiki_si_en_bpe7500_nonjoint/valid.si-en.si
2898,data-bin/wiki_si_en_bpe7500/valid.si-en.en
2898,data-bin/wiki_si_en_bpe7500/valid.si-en.si
2898,data-bin/wiki_si_en_lmvr/valid.si-en.en
2898,data-bin/wiki_si_en_lmvr/valid.si-en.si
2898,data-bin/wiki_si_en_morsel/valid.si-en.en
2898,data-bin/wiki_si_en_morsel/valid.si-en.si
2899,data-bin/wiki_si_en_lmvr-tuned/valid.si-en.en
2899,data-bin/wiki_si_en_lmvr-tuned/valid.si-en.si
385319,data-bin/wiki_si_en_bpe7500/train.si-en.en
385319,data-bin/wiki_si_en_bpe7500/train.si-en.si
395374,data-bin/wiki_si_en_bpe5000_lowercase/train.si-en.en
395374,data-bin/wiki_si_en_bpe5000_lowercase/train.si-en.si
396379,data-bin/wiki_si_en_bpe5000_lowercase/train.si-en.en
396379,data-bin/wiki_si_en_bpe5000_lowercase/train.si-en.si
396406,data-bin/wiki_si_en_bpe5000_lowercase/train.si-en.en
396406,data-bin/wiki_si_en_bpe5000_lowercase/train.si-en.si
404594,data-bin/wiki_si_en_bpe5000/train.si-en.en
404594,data-bin/wiki_si_en_bpe5000/train.si-en.si
4132,data-bin/wmt19-sentencepiece/kk-en/valid.kk-en.en
4132,data-bin/wmt19-sentencepiece/kk-en/valid.kk-en.kk
4132,data-bin/wmt19-subword-nmt/kk-en/valid.kk-en.en
4132,data-bin/wmt19-subword-nmt/kk-en/valid.kk-en.kk
421307,data-bin/wiki_si_en_bpe5000_nonjoint/train.si-en.si
443231,data-bin/wiki_si_en_bpe5000_nonjoint/train.si-en.en
443703,data-bin/wiki_si_en_bpe2500/train.si-en.en
443703,data-bin/wiki_si_en_bpe2500/train.si-en.si
563247,data-bin/wiki_ne_en_bpe2500_nonjoint/train.ne-en.en
563247,data-bin/wiki_ne_en_bpe2500_nonjoint/train.ne-en.ne
563539,data-bin/wiki_ne_en_bpe5000_nonjoint/train.ne-en.en
563539,data-bin/wiki_ne_en_bpe5000_nonjoint/train.ne-en.ne
563636,data-bin/wiki_ne_en_bpe7500_nonjoint/train.ne-en.en
563636,data-bin/wiki_ne_en_bpe7500_nonjoint/train.ne-en.ne
563637,data-bin/wiki_ne_en_bpe2500/train.ne-en.en
563637,data-bin/wiki_ne_en_bpe2500/train.ne-en.ne
563779,data-bin/wiki_ne_en_bpe5000/train.ne-en.en
563779,data-bin/wiki_ne_en_bpe5000/train.ne-en.ne
563803,data-bin/wiki_ne_en_bpe5000_lowercase/train.ne-en.en
563803,data-bin/wiki_ne_en_bpe5000_lowercase/train.ne-en.ne
563808,data-bin/wiki_ne_en_bpe5000_lowercase/train.ne-en.en
563808,data-bin/wiki_ne_en_bpe5000_lowercase/train.ne-en.ne
563820,data-bin/wiki_ne_en_bpe7500/train.ne-en.en
563820,data-bin/wiki_ne_en_bpe7500/train.ne-en.ne
563947,data-bin/wiki_ne_en_bpe5000_subwordnmt/train.ne-en.en
563947,data-bin/wiki_ne_en_bpe5000_subwordnmt/train.ne-en.ne
563947,data-bin/wiki_ne_en_lmvr/train.ne-en.en
563947,data-bin/wiki_ne_en_lmvr/train.ne-en.ne
563947,data-bin/wiki_ne_en_morsel/train.ne-en.en
563947,data-bin/wiki_ne_en_morsel/train.ne-en.ne
563948,data-bin/wiki_ne_en_lmvr-tuned/train.ne-en.en
563948,data-bin/wiki_ne_en_lmvr-tuned/train.ne-en.ne
646686,data-bin/wiki_si_en_bpe2500_nonjoint/train.si-en.en
646686,data-bin/wiki_si_en_bpe2500_nonjoint/train.si-en.si
646722,data-bin/wiki_si_en_bpe5000_nonjoint/train.si-en.en
646722,data-bin/wiki_si_en_bpe5000_nonjoint/train.si-en.si
646733,data-bin/wiki_si_en_bpe7500_nonjoint/train.si-en.en
646733,data-bin/wiki_si_en_bpe7500_nonjoint/train.si-en.si
646781,data-bin/wiki_si_en_bpe5000_subwordnmt/train.si-en.en
646781,data-bin/wiki_si_en_bpe5000_subwordnmt/train.si-en.si
646781,data-bin/wiki_si_en_lmvr/train.si-en.en
646781,data-bin/wiki_si_en_lmvr/train.si-en.si
646781,data-bin/wiki_si_en_morsel/train.si-en.en
646781,data-bin/wiki_si_en_morsel/train.si-en.si
646782,data-bin/wiki_si_en_lmvr-tuned/train.si-en.en
646782,data-bin/wiki_si_en_lmvr-tuned/train.si-en.si
11670,data-bin/wmt19-sentencepiece/gu-en/en-gu/train.en-gu.en
11670,data-bin/wmt19-sentencepiece/gu-en/en-gu/train.en-gu.gu
11670,data-bin/wmt19-sentencepiece/gu-en/gu-en/train.gu-en.en
11670,data-bin/wmt19-sentencepiece/gu-en/gu-en/train.gu-en.gu
11671,data-bin/wmt19-morsel/gu-en/en-gu/train.en-gu.en
11671,data-bin/wmt19-morsel/gu-en/en-gu/train.en-gu.gu
11671,data-bin/wmt19-morsel/gu-en/gu-en/train.gu-en.en
11671,data-bin/wmt19-morsel/gu-en/gu-en/train.gu-en.gu
124511,data-bin/wmt19-bpe10000-sentencepiece/kk-en/en-kk/train.en-kk.en
124511,data-bin/wmt19-bpe10000-sentencepiece/kk-en/en-kk/train.en-kk.kk
124511,data-bin/wmt19-bpe10000-sentencepiece/kk-en/kk-en/train.kk-en.en
124511,data-bin/wmt19-bpe10000-sentencepiece/kk-en/kk-en/train.kk-en.kk
124511,data-bin/wmt19-bpe1000-sentencepiece/kk-en/en-kk/train.en-kk.en
124511,data-bin/wmt19-bpe1000-sentencepiece/kk-en/en-kk/train.en-kk.kk
124511,data-bin/wmt19-bpe1000-sentencepiece/kk-en/kk-en/train.kk-en.en
124511,data-bin/wmt19-bpe1000-sentencepiece/kk-en/kk-en/train.kk-en.kk
124511,data-bin/wmt19-bpe2500-sentencepiece/kk-en/en-kk/train.en-kk.en
124511,data-bin/wmt19-bpe2500-sentencepiece/kk-en/en-kk/train.en-kk.kk
124511,data-bin/wmt19-bpe2500-sentencepiece/kk-en/kk-en/train.kk-en.en
124511,data-bin/wmt19-bpe2500-sentencepiece/kk-en/kk-en/train.kk-en.kk
124511,data-bin/wmt19-bpe7500-sentencepiece/kk-en/en-kk/train.en-kk.en
124511,data-bin/wmt19-bpe7500-sentencepiece/kk-en/en-kk/train.en-kk.kk
124511,data-bin/wmt19-bpe7500-sentencepiece/kk-en/kk-en/train.kk-en.en
124511,data-bin/wmt19-bpe7500-sentencepiece/kk-en/kk-en/train.kk-en.kk
124511,data-bin/wmt19-sentencepiece/kk-en/train.kk-en.en
124511,data-bin/wmt19-sentencepiece/kk-en/train.kk-en.kk
124770,data-bin/wmt19-bpe10000-subword-nmt/kk-en/en-kk/train.en-kk.en
124770,data-bin/wmt19-bpe10000-subword-nmt/kk-en/en-kk/train.en-kk.kk
124770,data-bin/wmt19-bpe10000-subword-nmt/kk-en/kk-en/train.kk-en.en
124770,data-bin/wmt19-bpe10000-subword-nmt/kk-en/kk-en/train.kk-en.kk
124770,data-bin/wmt19-bpe1000-subword-nmt/kk-en/en-kk/train.en-kk.en
124770,data-bin/wmt19-bpe1000-subword-nmt/kk-en/en-kk/train.en-kk.kk
124770,data-bin/wmt19-bpe1000-subword-nmt/kk-en/kk-en/train.kk-en.en
124770,data-bin/wmt19-bpe1000-subword-nmt/kk-en/kk-en/train.kk-en.kk
124770,data-bin/wmt19-bpe2500-subword-nmt/kk-en/en-kk/train.en-kk.en
124770,data-bin/wmt19-bpe2500-subword-nmt/kk-en/en-kk/train.en-kk.kk
124770,data-bin/wmt19-bpe2500-subword-nmt/kk-en/kk-en/train.kk-en.en
124770,data-bin/wmt19-bpe2500-subword-nmt/kk-en/kk-en/train.kk-en.kk
124770,data-bin/wmt19-bpe7500-subword-nmt/kk-en/en-kk/train.en-kk.en
124770,data-bin/wmt19-bpe7500-subword-nmt/kk-en/en-kk/train.en-kk.kk
124770,data-bin/wmt19-bpe7500-subword-nmt/kk-en/kk-en/train.kk-en.en
124770,data-bin/wmt19-bpe7500-subword-nmt/kk-en/kk-en/train.kk-en.kk
124770,data-bin/wmt19-subword-nmt/kk-en/train.kk-en.en
124770,data-bin/wmt19-subword-nmt/kk-en/train.kk-en.kk
1998,data-bin/wmt19-morsel/gu-en/en-gu/valid.en-gu.en
1998,data-bin/wmt19-morsel/gu-en/en-gu/valid.en-gu.gu
1998,data-bin/wmt19-morsel/gu-en/gu-en/valid.gu-en.en
1998,data-bin/wmt19-morsel/gu-en/gu-en/valid.gu-en.gu
1998,data-bin/wmt19-sentencepiece/gu-en/en-gu/valid.en-gu.en
1998,data-bin/wmt19-sentencepiece/gu-en/en-gu/valid.en-gu.gu
1998,data-bin/wmt19-sentencepiece/gu-en/gu-en/valid.gu-en.en
1998,data-bin/wmt19-sentencepiece/gu-en/gu-en/valid.gu-en.gu
2066,data-bin/wmt19-bpe10000-sentencepiece/kk-en/en-kk/valid.en-kk.en
2066,data-bin/wmt19-bpe10000-sentencepiece/kk-en/en-kk/valid.en-kk.kk
2066,data-bin/wmt19-bpe10000-sentencepiece/kk-en/kk-en/valid.kk-en.en
2066,data-bin/wmt19-bpe10000-sentencepiece/kk-en/kk-en/valid.kk-en.kk
2066,data-bin/wmt19-bpe10000-subword-nmt/kk-en/en-kk/valid.en-kk.en
2066,data-bin/wmt19-bpe10000-subword-nmt/kk-en/en-kk/valid.en-kk.kk
2066,data-bin/wmt19-bpe10000-subword-nmt/kk-en/kk-en/valid.kk-en.en
2066,data-bin/wmt19-bpe10000-subword-nmt/kk-en/kk-en/valid.kk-en.kk
2066,data-bin/wmt19-bpe1000-sentencepiece/kk-en/en-kk/valid.en-kk.en
2066,data-bin/wmt19-bpe1000-sentencepiece/kk-en/en-kk/valid.en-kk.kk
2066,data-bin/wmt19-bpe1000-sentencepiece/kk-en/kk-en/valid.kk-en.en
2066,data-bin/wmt19-bpe1000-sentencepiece/kk-en/kk-en/valid.kk-en.kk
2066,data-bin/wmt19-bpe1000-subword-nmt/kk-en/en-kk/valid.en-kk.en
2066,data-bin/wmt19-bpe1000-subword-nmt/kk-en/en-kk/valid.en-kk.kk
2066,data-bin/wmt19-bpe1000-subword-nmt/kk-en/kk-en/valid.kk-en.en
2066,data-bin/wmt19-bpe1000-subword-nmt/kk-en/kk-en/valid.kk-en.kk
2066,data-bin/wmt19-bpe2500-sentencepiece/kk-en/en-kk/valid.en-kk.en
2066,data-bin/wmt19-bpe2500-sentencepiece/kk-en/en-kk/valid.en-kk.kk
2066,data-bin/wmt19-bpe2500-sentencepiece/kk-en/kk-en/valid.kk-en.en
2066,data-bin/wmt19-bpe2500-sentencepiece/kk-en/kk-en/valid.kk-en.kk
2066,data-bin/wmt19-bpe2500-subword-nmt/kk-en/en-kk/valid.en-kk.en
2066,data-bin/wmt19-bpe2500-subword-nmt/kk-en/en-kk/valid.en-kk.kk
2066,data-bin/wmt19-bpe2500-subword-nmt/kk-en/kk-en/valid.kk-en.en
2066,data-bin/wmt19-bpe2500-subword-nmt/kk-en/kk-en/valid.kk-en.kk
2066,data-bin/wmt19-bpe7500-sentencepiece/kk-en/en-kk/valid.en-kk.en
2066,data-bin/wmt19-bpe7500-sentencepiece/kk-en/en-kk/valid.en-kk.kk
2066,data-bin/wmt19-bpe7500-sentencepiece/kk-en/kk-en/valid.kk-en.en
2066,data-bin/wmt19-bpe7500-sentencepiece/kk-en/kk-en/valid.kk-en.kk
2066,data-bin/wmt19-bpe7500-subword-nmt/kk-en/en-kk/valid.en-kk.en
2066,data-bin/wmt19-bpe7500-subword-nmt/kk-en/en-kk/valid.en-kk.kk
2066,data-bin/wmt19-bpe7500-subword-nmt/kk-en/kk-en/valid.kk-en.en
2066,data-bin/wmt19-bpe7500-subword-nmt/kk-en/kk-en/valid.kk-en.kk
2559,data-bin/wiki_ne_en_bpe2500_nonjoint/valid.ne-en.en
2559,data-bin/wiki_ne_en_bpe2500_nonjoint/valid.ne-en.ne
2559,data-bin/wiki_ne_en_bpe2500/valid.ne-en.en
2559,data-bin/wiki_ne_en_bpe2500/valid.ne-en.ne
2559,data-bin/wiki_ne_en_bpe5000_lowercase/valid.ne-en.en
2559,data-bin/wiki_ne_en_bpe5000_lowercase/valid.ne-en.ne
2559,data-bin/wiki_ne_en_bpe5000_nonjoint/valid.ne-en.en
2559,data-bin/wiki_ne_en_bpe5000_nonjoint/valid.ne-en.ne
2559,data-bin/wiki_ne_en_bpe5000/valid.ne-en.en
2559,data-bin/wiki_ne_en_bpe5000/valid.ne-en.ne
2559,data-bin/wiki_ne_en_bpe7500_nonjoint/valid.ne-en.en
2559,data-bin/wiki_ne_en_bpe7500_nonjoint/valid.ne-en.ne
2559,data-bin/wiki_ne_en_bpe7500/valid.ne-en.en
2559,data-bin/wiki_ne_en_bpe7500/valid.ne-en.ne
2559,data-bin/wiki_ne_en_lmvr/valid.ne-en.en
2559,data-bin/wiki_ne_en_lmvr/valid.ne-en.ne
2559,data-bin/wiki_ne_en_morsel/valid.ne-en.en
2559,data-bin/wiki_ne_en_morsel/valid.ne-en.ne
2898,data-bin/wiki_si_en_bpe2500_nonjoint/valid.si-en.en
2898,data-bin/wiki_si_en_bpe2500_nonjoint/valid.si-en.si
2898,data-bin/wiki_si_en_bpe2500/valid.si-en.en
2898,data-bin/wiki_si_en_bpe2500/valid.si-en.si
2898,data-bin/wiki_si_en_bpe5000_lowercase/valid.si-en.en
2898,data-bin/wiki_si_en_bpe5000_lowercase/valid.si-en.si
2898,data-bin/wiki_si_en_bpe5000_nonjoint/valid.si-en.en
2898,data-bin/wiki_si_en_bpe5000_nonjoint/valid.si-en.si
2898,data-bin/wiki_si_en_bpe5000/valid.si-en.en
2898,data-bin/wiki_si_en_bpe5000/valid.si-en.si
2898,data-bin/wiki_si_en_bpe7500_nonjoint/valid.si-en.en
2898,data-bin/wiki_si_en_bpe7500_nonjoint/valid.si-en.si
2898,data-bin/wiki_si_en_bpe7500/valid.si-en.en
2898,data-bin/wiki_si_en_bpe7500/valid.si-en.si
2898,data-bin/wiki_si_en_lmvr/valid.si-en.en
2898,data-bin/wiki_si_en_lmvr/valid.si-en.si
2898,data-bin/wiki_si_en_morsel/valid.si-en.en
2898,data-bin/wiki_si_en_morsel/valid.si-en.si
2899,data-bin/wiki_si_en_lmvr-tuned/valid.si-en.en
2899,data-bin/wiki_si_en_lmvr-tuned/valid.si-en.si
385319,data-bin/wiki_si_en_bpe7500/train.si-en.en
385319,data-bin/wiki_si_en_bpe7500/train.si-en.si
395374,data-bin/wiki_si_en_bpe5000_lowercase/train.si-en.en
395374,data-bin/wiki_si_en_bpe5000_lowercase/train.si-en.si
396379,data-bin/wiki_si_en_bpe5000_lowercase/train.si-en.en
396379,data-bin/wiki_si_en_bpe5000_lowercase/train.si-en.si
404594,data-bin/wiki_si_en_bpe5000/train.si-en.en
404594,data-bin/wiki_si_en_bpe5000/train.si-en.si
4132,data-bin/wmt19-sentencepiece/kk-en/valid.kk-en.en
4132,data-bin/wmt19-sentencepiece/kk-en/valid.kk-en.kk
4132,data-bin/wmt19-subword-nmt/kk-en/valid.kk-en.en
4132,data-bin/wmt19-subword-nmt/kk-en/valid.kk-en.kk
421307,data-bin/wiki_si_en_bpe5000_nonjoint/train.si-en.si
443231,data-bin/wiki_si_en_bpe5000_nonjoint/train.si-en.en
443703,data-bin/wiki_si_en_bpe2500/train.si-en.en
443703,data-bin/wiki_si_en_bpe2500/train.si-en.si
563247,data-bin/wiki_ne_en_bpe2500_nonjoint/train.ne-en.en
563247,data-bin/wiki_ne_en_bpe2500_nonjoint/train.ne-en.ne
563539,data-bin/wiki_ne_en_bpe5000_nonjoint/train.ne-en.en
563539,data-bin/wiki_ne_en_bpe5000_nonjoint/train.ne-en.ne
563636,data-bin/wiki_ne_en_bpe7500_nonjoint/train.ne-en.en
563636,data-bin/wiki_ne_en_bpe7500_nonjoint/train.ne-en.ne
563637,data-bin/wiki_ne_en_bpe2500/train.ne-en.en
563637,data-bin/wiki_ne_en_bpe2500/train.ne-en.ne
563779,data-bin/wiki_ne_en_bpe5000/train.ne-en.en
563779,data-bin/wiki_ne_en_bpe5000/train.ne-en.ne
563803,data-bin/wiki_ne_en_bpe5000_lowercase/train.ne-en.en
563803,data-bin/wiki_ne_en_bpe5000_lowercase/train.ne-en.ne
